Date,Employment,Close,Emp_Pct_Change,Price_Pct_Change,Target
2004-01-01,130756,1.2452058792114258,0.001278821340235492,-0.010957864643779236,1
2004-02-01,130820,1.253007173538208,0.0004894612866712666,0.006265063839662188,0
2004-03-01,131139,1.231299638748169,0.002438465066503692,-0.017324349970592623,0
2004-04-01,131412,1.198293685913086,0.0020817605746574763,-0.026805784551873435,1
2004-05-01,131697,1.2198989391326904,0.0021687517121724564,0.018030015073593253,0
2004-06-01,131794,1.218397855758667,0.0007365391770504104,-0.0012304981387152303,0
2004-07-01,131853,1.2016053199768066,0.00044766833088005775,-0.013782473190092737,1
2004-08-01,131940,1.2178043127059937,0.0006598257150007836,0.0134811260069152,1
2004-09-01,132091,1.2433944940567017,0.0011444596028498122,0.021013377177032666,1
2004-10-01,132431,1.283202886581421,0.0025739830874169645,0.03201589898861479,1
2004-11-01,132504,1.3298048973083496,0.0005512304520844946,0.03631694661401608,1
2004-12-01,132629,1.3565024137496948,0.0009433677473886792,0.020076265695353923,0
2005-01-01,132781,1.305193305015564,0.0011460540304155664,-0.03782456132333767,1
2005-02-01,133033,1.3217023611068726,0.0018978618928913171,0.01264874408094796,0
2005-03-01,133152,1.2966973781585693,0.0008945148948005244,-0.018918769977351424,0
2005-04-01,133519,1.292306900024414,0.002756248497957303,-0.0033858926593883787,0
2005-05-01,133689,1.2307995557785034,0.0012732270313589034,-0.047594997941084016,0
2005-06-01,133947,1.2091021537780762,0.0019298521194712759,-0.01762870477045564,1
2005-07-01,134300,1.2124004364013672,0.002635370706324247,0.0027278775519379295,1
2005-08-01,134503,1.234095573425293,0.001511541325390997,0.017894365898053488,0
2005-09-01,134554,1.2028049230575562,0.0003791736987279748,-0.02535512730257028,0
2005-10-01,134643,1.1988970041275024,0.0006614444758237248,-0.0032490047680547862,0
2005-11-01,134999,1.1804981231689453,0.0026440290249027942,-0.015346506743460386,1
2005-12-01,135158,1.184399127960205,0.0011777865021223022,0.003304541290406915,1
2006-01-01,135426,1.2148454189300537,0.0019828644993267197,0.025706107215971885,0
2006-02-01,135731,1.1930042505264282,0.002252152467030033,-0.017978557652924776,1
2006-03-01,136036,1.2115044593811035,0.0022470916739727453,0.015507244711418178,1
2006-04-01,136208,1.2624987363815308,0.0012643711958599813,0.0420916956644779,1
2006-05-01,136249,1.2816076278686523,0.0003010102196641107,0.015135770782543467,0
2006-06-01,136335,1.2782983779907227,0.0006311972931911658,-0.0025821084440899034,0
2006-07-01,136529,1.277400255203247,0.0014229654894193366,-0.0007025924486325774,1
2006-08-01,136693,1.2809016704559326,0.0012012099993408132,0.002741047873149549,0
2006-09-01,136829,1.2690999507904053,0.0009949302451479625,-0.00921360314982378,1
2006-10-01,136846,1.2766989469528198,0.00012424266785560079,0.005987705032753254,1
2006-11-01,137061,1.325100064277649,0.0015711091299708269,0.03791114376678317,0
2006-12-01,137249,1.3198009729385376,0.0013716520381434893,-0.003999012211956976,0
2007-01-01,137472,1.3023037910461426,0.0016247841514327455,-0.01325743975884297,1
2007-02-01,137558,1.322891354560852,0.0006255819366853821,0.01580857220585341,1
2007-03-01,137782,1.3358982801437378,0.0016284040186684834,0.009832194864712429,1
2007-04-01,137845,1.3652063608169556,0.00045724405219838005,0.02193885650490124,0
2007-05-01,137993,1.3456052541732788,0.0010736697014763763,-0.014357614501552152,1
2007-06-01,138069,1.3536012172698975,0.0005507525744059549,0.005942279930774452,1
2007-07-01,138044,1.3672035932540894,-0.00018106888584690228,0.010049027594424498,0
2007-08-01,138013,1.3642005920410156,-0.0002245660803801286,-0.002196455032659972,1
2007-09-01,138101,1.427001714706421,0.0006376210936651638,0.046035108789570955,1
2007-10-01,138177,1.4471989870071411,0.0005503218658806652,0.014153642628856655,1
2007-11-01,138291,1.469594120979309,0.0008250287674504975,0.015474813189637393,0
2007-12-01,138395,1.4601097106933594,0.0007520373704723582,-0.006453761722746587,1
2008-01-01,138391,1.4865025281906128,-2.8902778279604746e-05,0.018075913956301592,1
2008-02-01,138327,1.519202709197998,-0.00046245781878884173,0.02199806619043443,1
2008-03-01,138257,1.5757957696914673,-0.0005060472648145131,0.03725181646321918,0
2008-04-01,138038,1.5622069835662842,-0.0015840065964110028,-0.008623443714310564,0
2008-05-01,137851,1.555790662765503,-0.0013546994305915216,-0.004107215540756215,1
2008-06-01,137698,1.57500159740448,-0.0011098940160028103,0.012348020269532078,0
2008-07-01,137498,1.5593082904815674,-0.0014524539208993215,-0.009963994289767242,0
2008-08-01,137211,1.4695078134536743,-0.002087303088044945,-0.05758994393607675,0
2008-09-01,136762,1.409641981124878,-0.003272332393175481,-0.04073869616800352,0
2008-10-01,136293,1.2701960802078247,-0.003429315160644042,-0.09892291999261904,0
2008-11-01,135543,1.2675074338912964,-0.005502850476546861,-0.002116717535522894,1
2008-12-01,134847,1.3979953527450562,-0.00513490183926868,0.10294844461239716,0
2009-01-01,134078,1.2850992679595947,-0.005702759423643067,-0.08075569390397652,0
2009-02-01,133317,1.2678931951522827,-0.0056758006533510486,-0.01338890561709738,1
2009-03-01,132492,1.3246963024139404,-0.006188258061612495,0.044801176848997315,0
2009-04-01,131821,1.323521614074707,-0.005064456721915245,-0.0008867604877380586,1
2009-05-01,131468,1.4120903015136719,-0.0026778737833881294,0.066918958101704,0
2009-06-01,131007,1.4038830995559692,-0.0035065567286335364,-0.005812094275348456,1
2009-07-01,130662,1.4260046482086182,-0.0026334470677139565,0.015757400783331432,1
2009-08-01,130472,1.434267520904541,-0.0014541335659946641,0.0057944219931560514,1
2009-09-01,130247,1.465502142906189,-0.001724507940401021,0.021777403131843398,1
2009-10-01,130062,1.4732965230941772,-0.0014203782044883706,0.005318573040453911,1
2009-11-01,130058,1.5038950443267822,-3.075456320833503e-05,0.020768745974057312,0
2009-12-01,129808,1.4327058792114258,-0.0019222193175352231,-0.04733652483523154,0
2010-01-01,129802,1.387694001197815,-4.6222112658700354e-05,-0.03141738905851754,0
2010-02-01,129705,1.3637913465499878,-0.0007472920293986052,-0.01722473011138992,0
2010-03-01,129865,1.3508037328720093,0.0012335684823252535,-0.00952316768311634,0
2010-04-01,130120,1.3298048973083496,0.001963577561313601,-0.015545437914220916,0
2010-05-01,130643,1.2287880182266235,0.004019366738395425,-0.07596368406086773,0
2010-06-01,130509,1.223002314567566,-0.0010256959806496102,-0.0047084636025402915,1
2010-07-01,130415,1.3040019273757935,-0.000720256840524458,0.0662301386051487,0
2010-08-01,130416,1.266592264175415,7.667829620805477e-06,-0.028688349622045806,1
2010-09-01,130342,1.3628062009811401,-0.0005674150410992507,0.07596283312875185,1
2010-10-01,130621,1.377808928489685,0.002140522625093899,0.011008702116077629,0
2010-11-01,130749,1.3103927373886108,0.0009799343137779637,-0.048930000166985343,1
2010-12-01,130830,1.3301233053207397,0.0006195076061767946,0.015056988160243145,1
2011-01-01,130837,1.3572757244110107,5.350454788666248e-05,0.02041346015189438,1
2011-02-01,131056,1.373437762260437,0.00167383844019664,0.011907704203904412,1
2011-03-01,131282,1.4121301174163818,0.001724453668660697,0.02817190281142712,1
2011-04-01,131597,1.4820963144302368,0.0023994149997714764,0.04954656525693557,0
2011-05-01,131704,1.4322338104248047,0.0008130884442654196,-0.033643227852301116,1
2011-06-01,131931,1.4478904008865356,0.001723561926744832,0.010931588367605327,0
2011-07-01,131993,1.4331985712051392,0.00046994262152177946,-0.010147059247302637,1
2011-08-01,132125,1.4433138370513916,0.0010000530331153445,0.007057825795728112,0
2011-09-01,132344,1.3585848808288574,0.0016575212866603017,-0.05870445778835642,1
2011-10-01,132553,1.4140071868896484,0.0015792177960467502,0.04079414311381013,0
2011-11-01,132690,1.3324095010757446,0.0010335488446131524,-0.05770669807795814,0
2011-12-01,132888,1.2956053018569946,0.001492199864345567,-0.02762228818470258,1
2012-01-01,133245,1.3139568567276,0.00268647281921619,0.014164464165361323,1
2012-02-01,133508,1.3477997779846191,0.0019738076475666055,0.025756493513268364,0
2012-03-01,133748,1.334507703781128,0.001797645084938626,-0.00986205400876905,0
2012-04-01,133825,1.3241524696350098,0.000575709543320313,-0.007759591133702837,0
2012-05-01,133933,1.2374706268310547,0.0008070240986361998,-0.06546213128148914,1
2012-06-01,134012,1.266496181488037,0.0005898471623870805,0.02345555040066838,0
2012-07-01,134157,1.2259409427642822,0.0010819926573739647,-0.03202160363097628,1
2012-08-01,134338,1.2510946989059448,0.0013491655299389116,0.020517918330507312,1
2012-09-01,134517,1.284505009651184,0.0013324599145438931,0.026704861569996075,1
2012-10-01,134668,1.2962603569030762,0.0011225346982166595,0.00915165543424723,1
2012-11-01,134825,1.2973533868789673,0.0011658300412866751,0.0008432179307731325,1
2012-12-01,135074,1.3227688074111938,0.001846838494344416,0.019590206330264648,1
2013-01-01,135257,1.3568336963653564,0.0013548129173637236,0.025752715639576707,0
2013-02-01,135545,1.3150973320007324,0.0021292798154624037,-0.03076011782168009,0
2013-03-01,135689,1.2807868719100952,0.0010623778081080282,-0.026089673559324122,1
2013-04-01,135873,1.3095861673355103,0.001356042125743473,0.02248562665423437,0
2013-05-01,136095,1.3043931722640991,0.0016338786955465423,-0.003965371046929178,0
2013-06-01,136279,1.3013039827346802,0.0013519967669641808,-0.002368296304447015,1
2013-07-01,136391,1.3264886140823364,0.0008218434241518136,0.019353380671847997,0
2013-08-01,136646,1.3224014043807983,0.0018696248286176331,-0.0030812248655187613,1
2013-09-01,136821,1.349545955657959,0.0012806814689050317,0.02052671086648683,1
2013-10-01,137041,1.3724011182785034,0.001607940301561861,0.01693544597330998,0
2013-11-01,137316,1.359397530555725,0.0020066987251989854,-0.009475063485149038,1
2013-12-01,137373,1.3810056447982788,0.0004151009350694679,0.015895360817464566,0
2014-01-01,137561,1.3558770418167114,0.00136853675758708,-0.018195872751293418,1
2014-02-01,137712,1.3707455396652222,0.001097694840834329,0.010965963276868163,1
2014-03-01,137985,1.3752131462097168,0.001982398048100409,0.003259253023421005,1
2014-04-01,138297,1.3813681602478027,0.0022611153386238314,0.004475680046434949,0
2014-05-01,138512,1.3634566068649292,0.0015546251907128106,-0.012966531224854916,1
2014-06-01,138849,1.3644425868988037,0.002433002194755618,0.0007231473513056308,0
2014-07-01,139073,1.3396027088165283,0.0016132633292280651,-0.018205147157370094,0
2014-08-01,139269,1.313456416130066,0.0014093317897794222,-0.019517945518012114,0
2014-09-01,139563,1.269083857536316,0.0021110225534757276,-0.033783046052253574,0
2014-10-01,139797,1.2613362073898315,0.0016766621525763359,-0.00610491584183015,0
2014-11-01,140090,1.2437965869903564,0.0020958961923360775,-0.013905587024867105,0
2014-12-01,140364,1.2162047624588013,0.0019558855021770682,-0.022183550606389546,0
2015-01-01,140568,1.1287955045700073,0.0014533641104557127,-0.07187051110709242,0
2015-02-01,140827,1.119795799255371,0.0018425246144215812,-0.007972839436550139,0
2015-03-01,140923,1.0830246210098267,0.0006816874605011236,-0.03283739613061243,1
2015-04-01,141196,1.1114321947097778,0.0019372281316747397,0.026229850318142844,0
2015-05-01,141538,1.0960345268249512,0.0024221649338507234,-0.013853897662958525,1
2015-06-01,141709,1.122296690940857,0.0012081561135526275,0.023961073737324146,0
2015-07-01,141991,1.0939244031906128,0.0019899935783895817,-0.025280559035114614,1
2015-08-01,142125,1.1214030981063843,0.0009437217851835378,0.025119372815548546,1
2015-09-01,142275,1.1255937814712524,0.0010554089709762238,0.0037369999886254224,0
2015-10-01,142579,1.100897192955017,0.0021367070813564926,-0.021940942569844912,0
2015-11-01,142808,1.0583018064498901,0.0016061271295211288,-0.038691520677596514,1
2015-12-01,143077,1.093398094177246,0.0018836479749033685,0.03316283456520552,0
2016-01-01,143210,1.0825908184051514,0.000929569392704721,-0.009884117989273578,1
2016-02-01,143407,1.0923947095870972,0.0013756022624118458,0.009055952641819687,1
2016-03-01,143662,1.1334655284881592,0.0017781558780254336,0.03759705035241878,1
2016-04-01,143855,1.1448328495025635,0.0013434311091311546,0.0100288193409519,0
2016-05-01,143900,1.1148396730422974,0.00031281498731372537,-0.026198738508681263,0
2016-06-01,144146,1.1128050088882446,0.00170952050034745,-0.001825073329602911,1
2016-07-01,144520,1.1168068647384644,0.0025945915946332665,0.0035961878480559317,0
2016-08-01,144662,1.1153244972229004,0.0009825629670634495,-0.0013273266509792325,1
2016-09-01,144967,1.121956706047058,0.0021083629425833195,0.005946438763491324,0
2016-10-01,145066,1.0984665155410767,0.0006829140425061997,-0.020936806544651243,0
2016-11-01,145183,1.0648492574691772,0.0008065294417713975,-0.030603807759529533,0
2016-12-01,145408,1.0520004034042358,0.0015497682235523502,-0.012066359604249732,1
2017-01-01,145628,1.0708587169647217,0.0015129841549295087,0.017926146700572465,0
2017-02-01,145848,1.0584250688552856,0.0015106984920483235,-0.011610913664389266,1
2017-03-01,145969,1.0687072277069092,0.0008296308485546966,0.009714583633911866,1
2017-04-01,146174,1.0907504558563232,0.0014044077852146675,0.020626068185869206,1
2017-05-01,146380,1.117168664932251,0.0014092793520050773,0.02422021364656457,1
2017-06-01,146583,1.144164800643921,0.0013868014756113212,0.024164780627200066,1
2017-07-01,146772,1.1747292280197144,0.0012893718916928698,0.026713308571101102,1
2017-08-01,146919,1.1893434524536133,0.0010015534298095652,0.012440504658707274,0
2017-09-01,147007,1.1741636991500854,0.0005989695002008855,-0.012763136898943706,0
2017-10-01,147150,1.1652703285217285,0.0009727427945607214,-0.007574216980813175,1
2017-11-01,147373,1.18519926071167,0.0015154604145430906,0.017102411090500702,1
2017-12-01,147523,1.2000048160552979,0.0010178255175643525,0.012492038962914842,1
2018-01-01,147660,1.2409565448760986,0.0009286687499576729,0.03412630372219572,0
2018-02-01,148054,1.2230321168899536,0.0026682920222131923,-0.014444041622694082,1
2018-03-01,148280,1.2331976890563965,0.001526470071730568,0.008311778591957975,0
2018-04-01,148422,1.2122827768325806,0.0009576476935526657,-0.016959902219585987,0
2018-05-01,148740,1.1667250394821167,0.0021425395157053106,-0.03758012422604562,1
2018-06-01,148959,1.1704941987991333,0.001472367890278381,0.0032305463493691455,1
2018-07-01,149020,1.1707408428192139,0.00040950865674438397,0.00021071784920723147,0
2018-08-01,149279,1.1664663553237915,0.0017380217420479571,-0.0036510962452878104,0
2018-09-01,149358,1.162304162979126,0.0005292104046785706,-0.0035682060829865803,0
2018-10-01,149526,1.1346358060836792,0.001124814204796598,-0.02380474730859561,1
2018-11-01,149617,1.1392766237258911,0.0006085898104677412,0.004090138542542698,1
2018-12-01,149809,1.1439945697784424,0.0012832766330028722,0.004141176913752265,1
2019-01-01,150059,1.1487650871276855,0.0016687915946305143,0.004170052441915928,0
2019-02-01,150065,1.1380189657211304,3.9984272852677805e-05,-0.009354498606346295,0
2019-03-01,150295,1.1233052015304565,0.001532669176690149,-0.012929278539176359,0
2019-04-01,150593,1.1185182332992554,0.0019827672244585592,-0.004261502772958892,0
2019-05-01,150621,1.1131147146224976,0.00018593161700741767,-0.00483096163825536,1
2019-06-01,150839,1.1390948295593262,0.0014473413401849822,0.023340015719439666,0
2019-07-01,150936,1.1157974004745483,0.0006430697631250037,-0.02045258083893753,0
2019-08-01,151171,1.1012003421783447,0.0015569512906132843,-0.01308217628934738,0
2019-09-01,151365,1.0942714214324951,0.0012833149215127904,-0.006292152735934642,1
2019-10-01,151460,1.1154489517211914,0.000627621973375625,0.01935308724500273,0
2019-11-01,151668,1.1019999980926514,0.0013732998811566421,-0.012056987106211947,1
2019-12-01,151795,1.120229721069336,0.0008373552759974867,0.016542398374080447,0
2020-01-01,152031,1.1029127836227417,0.0015547284166144149,-0.015458380652554005,1
2020-02-01,152292,1.1030004024505615,0.001716755135465764,7.94431156487807e-05,1
2020-03-01,150895,1.1030466556549072,-0.009173167336432697,4.1933986826281355e-05,0
2020-04-01,130424,1.087725043296814,-0.13566387222903342,-0.013890266816498742,1
2020-05-01,133040,1.1110000610351562,0.020057658099736253,0.021397887160708784,1
2020-06-01,137671,1.1247202157974243,0.034809079975947066,0.012349373545024411,1
2020-07-01,139255,1.1872254610061646,0.011505691104154003,0.055574039063949865,1
2020-08-01,140819,1.1918240785598755,0.011231194571110548,0.0038734155430035777,0
2020-09-01,141770,1.1742050647735596,0.006753350045093365,-0.014783233619181102,0
2020-10-01,142461,1.1676785945892334,0.00487409183889409,-0.005558203060199496,1
2020-11-01,142731,1.1971460580825806,0.001895255543622465,0.02523593703771998,1
2020-12-01,142548,1.2299896478652954,-0.001282132122664259,0.027434906176209584,0
2021-01-01,142913,1.213900089263916,0.002560541010747208,-0.013081052047310804,0
2021-02-01,143422,1.2073606252670288,0.0035616074115021323,-0.005387151755506192,0
2021-03-01,144246,1.1723604202270508,0.005745283150423219,-0.028989023086815613,1
2021-04-01,144611,1.2127091884613037,0.0025303994564840337,0.03441669262976199,1
2021-05-01,145032,1.2190067768096924,0.002911258479645351,0.0051929913686719065,0
2021-06-01,145828,1.1901928186416626,0.00548844392961545,-0.02363724198764494,0
2021-07-01,146759,1.1867802143096924,0.006384233480538626,-0.0028672701418791524,0
2021-08-01,147246,1.1796904802322388,0.0033183654835478027,-0.00597392338696634,0
2021-09-01,147712,1.1601601839065552,0.0031647718783531786,-0.01655544115422447,0
2021-10-01,148569,1.156136155128479,0.005801830589254875,-0.0034685113606693907,0
2021-11-01,149206,1.1293437480926514,0.004287570085280246,-0.023174093221615677,1
2021-12-01,149781,1.132502794265747,0.003853732423629186,0.0027972405907688014,0
2022-01-01,150006,1.1152374744415283,0.0015021932020751194,-0.015245277902746879,1
2022-02-01,150875,1.118105411529541,0.005793101609268936,0.00257159318417699,0
2022-03-01,151346,1.1161835193634033,0.0031217895608948165,-0.001718882805073485,0
2022-04-01,151651,1.0546298027038574,0.0020152498249044193,-0.0551465915700422,1
2022-05-01,151892,1.0773539543151855,0.0015891751455645586,0.02154704101199112,0
2022-06-01,152353,1.04465913772583,0.0030350512206041014,-0.03034733056708161,0
2022-07-01,153049,1.022704005241394,0.004568338004502737,-0.021016551420046214,0
2022-08-01,153286,1.0025062561035156,0.0015485236754242404,-0.019749359574582903,0
2022-09-01,153513,0.9829555749893188,0.001480891927507999,-0.019501804597395034,1
2022-10-01,153913,0.9955002665519714,0.002605642518874518,0.012762216199637466,1
2022-11-01,154210,1.0324499607086182,0.0019296615620512103,0.03711670945566525,1
2022-12-01,154336,1.0728462934494019,0.0008170676350431894,0.039126673716039395,1
2023-01-01,154780,1.0850694179534912,0.0028768401409910993,0.011393174007051643,0
2023-02-01,155086,1.0611205101013184,0.001976999612353092,-0.022071314015412957,1
2023-03-01,155171,1.0904649496078491,0.0005480829991102443,0.027654200655992334,1
2023-04-01,155387,1.1128422021865845,0.0013920126827822177,0.02052083616881273,0
2023-05-01,155614,1.073306918144226,0.0014608686698371898,-0.03552640613797442,1
2023-06-01,155871,1.0868029594421387,0.0016515223566002657,0.012574260977696428,1
2023-07-01,156019,1.1024264097213745,0.000949503114755057,0.014375605203776232,0
2023-08-01,156176,1.0932546854019165,0.001006287695729302,-0.008319579645933994,0
2023-09-01,156334,1.0587612390518188,0.0010116791312364537,-0.03155115346010773,1
2023-10-01,156520,1.061503529548645,0.0011897603848172178,0.0025900933994165154,1
2023-11-01,156661,1.0973695516586304,0.0009008433427037943,0.03378794428053933,1
2023-12-01,156930,1.1055831909179688,0.001717083383867113,0.007484843412070008,0
2024-01-01,157049,1.08433997631073,0.000758299878926838,-0.0192144876855449,0
2024-02-01,157271,1.0838816165924072,0.0014135715604683963,-0.00042270849395620314,0
2024-03-01,157517,1.0801469087600708,0.0015641790285558788,-0.0034456787301899716,0
2024-04-01,157635,1.0715701580047607,0.0007491254912168621,-0.007940355784710418,1
2024-05-01,157828,1.0835410356521606,0.001224347384781277,0.011171342872863699,0
2024-06-01,157915,1.0721560716629028,0.000551232987809458,-0.010507183036593926,1
2024-07-01,158003,1.0816072225570679,0.000557261818066701,0.008815088720718123,1
2024-08-01,158074,1.1061947345733643,0.00044935855648309264,0.022732385198175775,1
2024-09-01,158314,1.1169815063476562,0.0015182762503638259,0.009751241293380675,0
2024-10-01,158358,1.0859178304672241,0.00027792867339582195,-0.02781037618250748,0
2024-11-01,158619,1.0580891370773315,0.00164816428598491,-0.025626886868520327,0
2024-12-01,158942,1.040615200996399,0.0020363260391251803,-0.016514616272499838,0
2025-01-01,159053,1.0397279262542725,0.0006983679581231694,-0.0008526444177222592,0
2025-02-01,159155,1.039511799812317,0.0006412956687393834,-0.00020786826678220738,1
2025-03-01,159275,1.082391619682312,0.0007539819672646164,0.0412499597192999,1
2025-04-01,159422,1.1389262676239014,0.0009229320357870829,0.05223123212851788,0
